SPNO,Species_Name,Sex,Size,Chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Collection_Comments,ANOM_ID,PCR_result,Year,Index_Site,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,Visual_Positive,Prioritization,DNA_Quant,260_280_Ratio,nSSU_PCR,Faint_Pos,No_Valid_Partitions,No_Positive_Partitions,Copies_ul
20171259,Chionoecetes bairdi,1,78.4,16.4,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,C8,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171260,Chionoecetes bairdi,1,82.6,15,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,D8,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171261,Chionoecetes bairdi,1,82.4,14.6,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,E8,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171263,Chionoecetes bairdi,1,90.5,16.6,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,G8,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171264,Chionoecetes bairdi,1,87.4,16.8,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,H8,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171265,Chionoecetes bairdi,1,95.9,18.7,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,A9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171266,Chionoecetes bairdi,1,93.3,17.4,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,B9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171267,Chionoecetes bairdi,1,96.4,19.3,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,C9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171268,Chionoecetes bairdi,1,104.8,23.6,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,D9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171269,Chionoecetes bairdi,1,107.7,21.9,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,E9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171270,Chionoecetes bairdi,1,93,18.5,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,F9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171271,Chionoecetes bairdi,1,99.5,18.8,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,G9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171272,Chionoecetes bairdi,1,109.6,21.4,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,H9,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171273,Chionoecetes bairdi,1,103.2,21.4,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,A10,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171275,Chionoecetes bairdi,1,108.9,24.8,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,C10,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171276,Chionoecetes bairdi,1,104.3,21.5,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,D10,Blood,EtOH 100%,Available,201701_94_125,201701,94,125,0,1,,,,,,,
20171277,Chionoecetes bairdi,1,102.4,18.4,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,E10,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171278,Chionoecetes bairdi,1,105,18.6,2,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,F10,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171279,Chionoecetes bairdi,1,91.6,16.7,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,G10,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171280,Chionoecetes bairdi,1,93.5,17.3,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,H10,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171281,Chionoecetes bairdi,1,87.8,10.9,2,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,A11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171282,Chionoecetes bairdi,1,62.8,8.1,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,B11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171283,Chionoecetes bairdi,1,46.6,NA,2,NA,NA,NA,no chela,NA,1,2017,2,EBS,SAP,,12,C11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171284,Chionoecetes bairdi,1,41.2,4.8,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,12,D11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171285,Chionoecetes bairdi,1,42.8,5.4,2,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,E11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171286,Chionoecetes bairdi,1,30.9,4.1,2,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,12,F11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171287,Chionoecetes bairdi,1,30.9,4.1,2,NA,NA,NA,,NA,3,2017,2,EBS,SAP,,12,G11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171288,Chionoecetes bairdi,1,29.6,2.7,2,NA,NA,NA,,387,1,2017,2,EBS,SAP,,12,H11,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,1,1,,,,,,,
20171290,Chionoecetes bairdi,1,28,3.8,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,12,B12,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171291,Chionoecetes bairdi,2,72.8,NA,2,0,0,0,,NA,0,2017,2,EBS,SAP,,12,C12,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171292,Chionoecetes bairdi,2,61.8,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,12,D12,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171293,Chionoecetes bairdi,2,38.2,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,12,E12,Blood,EtOH 100%,Available,201701_94_132,201701,94,132,0,1,,,,,,,
20171294,Chionoecetes bairdi,1,77.6,11.5,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,12,F12,Blood,EtOH 100%,Available,201701_94_131,201701,94,131,0,1,,,,,,,
20171295,Chionoecetes bairdi,1,84.6,13.3,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,12,G12,Blood,EtOH 100%,Available,201701_94_131,201701,94,131,0,1,,,,,,,
20171296,Chionoecetes bairdi,1,75.2,11.3,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,12,H12,Blood,EtOH 100%,Available,201701_94_131,201701,94,131,0,1,,,,,,,
20171301,Chionoecetes bairdi,2,24.2,NA,2,0,0,0,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,A1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171302,Chionoecetes bairdi,2,23.6,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,13,B1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171303,Chionoecetes bairdi,2,29.9,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,13,C1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171304,Chionoecetes bairdi,1,24.4,2.8,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,D1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171305,Chionoecetes bairdi,1,24.1,2.9,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,E1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171306,Chionoecetes bairdi,1,23.6,2.8,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,F1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171307,Chionoecetes bairdi,2,22,NA,2,0,0,0,0.15 mL bld,NA,1,2017,2,EBS,SAP,,13,G1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171308,Chionoecetes bairdi,2,27.4,NA,2,0,0,0,,NA,3,2017,2,EBS,SAP,,13,H1,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171309,Chionoecetes bairdi,2,23,NA,2,0,0,0,0.15 mL bld,NA,1,2017,2,EBS,SAP,,13,A2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171310,Chionoecetes bairdi,2,23.3,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,13,B2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171311,Chionoecetes bairdi,2,24,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,13,C2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171312,Chionoecetes bairdi,1,25.8,3.3,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,D2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171313,Chionoecetes bairdi,1,24.4,3.2,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,E2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171314,Chionoecetes bairdi,1,21.5,2.6,2,NA,NA,NA,0.15 mL bld,NA,1,2017,2,EBS,SAP,,13,F2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171315,Chionoecetes bairdi,2,22.7,NA,2,0,0,0,,NA,1,2017,2,EBS,SAP,,13,G2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171316,Chionoecetes bairdi,1,23,2.8,2,NA,NA,NA,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,H2,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171317,Chionoecetes bairdi,1,23.3,3,2,NA,NA,NA,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,A3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171318,Chionoecetes bairdi,1,23.6,2.8,2,NA,NA,NA,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,B3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171319,Chionoecetes bairdi,2,24.1,NA,2,0,0,0,,NA,3,2017,2,EBS,SAP,,13,C3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171321,Chionoecetes bairdi,1,21,2.5,2,NA,NA,NA,0.1 mL bld,NA,3,2017,2,EBS,SAP,,13,E3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171322,Chionoecetes bairdi,1,21.3,2.5,2,NA,NA,NA,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,F3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171323,Chionoecetes bairdi,2,26.3,NA,2,0,0,0,,387,3,2017,2,EBS,SAP,,13,G3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,1,1,,,,,,,
20171324,Chionoecetes bairdi,2,22.8,NA,2,0,0,0,,NA,3,2017,2,EBS,SAP,,13,H3,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171325,Chionoecetes bairdi,1,21.9,2.6,2,NA,NA,NA,0.1 mL bld,NA,3,2017,2,EBS,SAP,,13,A4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171326,Chionoecetes bairdi,2,22.8,NA,2,0,0,0,0.1 mL bld,NA,3,2017,2,EBS,SAP,,13,B4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171327,Chionoecetes bairdi,2,22.3,NA,2,0,0,0,0.15 mL bld,NA,1,2017,2,EBS,SAP,,13,C4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171328,Chionoecetes bairdi,2,22.8,NA,2,0,0,0,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,D4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171329,Chionoecetes bairdi,1,22.8,3,2,NA,NA,NA,0.1 mL bld,NA,1,2017,2,EBS,SAP,,13,E4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171330,Chionoecetes bairdi,2,22.5,NA,2,0,0,0,0.15 mL bld,NA,3,2017,2,EBS,SAP,,13,F4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171331,Chionoecetes bairdi,2,28.7,NA,2,0,0,0,,NA,0,2017,2,EBS,SAP,,13,G4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171332,Chionoecetes bairdi,1,22.7,2.4,2,NA,NA,NA,,NA,3,2017,2,EBS,SAP,,13,H4,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171333,Chionoecetes bairdi,1,22.4,2.5,2,NA,NA,NA,,NA,3,2017,2,EBS,SAP,,13,A5,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171334,Chionoecetes bairdi,1,22.3,2.8,2,NA,NA,NA,,NA,1,2017,2,EBS,SAP,,13,B5,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20171335,Chionoecetes bairdi,1,24.1,2.4,2,NA,NA,NA,0.15 mL bld,NA,3,2017,2,EBS,SAP,,13,C5,Blood,EtOH 100%,Available,201701_94_154,201701,94,154,0,1,,,,,,,
20175083,Chionoecetes bairdi,1,95.2,17.7,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,C11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175084,Chionoecetes bairdi,1,95.7,18,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,D11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175085,Chionoecetes bairdi,1,99.6,22.1,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,E11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175086,Chionoecetes bairdi,1,101.2,NA,3,NA,NA,NA,no chela data,NA,0,2017,2,EBS,SAP,,50,F11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175087,Chionoecetes bairdi,1,99.2,20.2,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,G11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175088,Chionoecetes bairdi,1,96.8,15.5,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,H11,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175090,Chionoecetes bairdi,1,96.6,17.8,3,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,B12,Blood,EtOH 100%,Available,201701_162_110,201701,162,110,0,1,,,,,,,
20175091,Chionoecetes bairdi,1,98,17.2,4,NA,NA,NA,0.10 mL bld,NA,1,2017,2,EBS,SAP,,50,C12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175092,Chionoecetes bairdi,1,80.4,12.7,4,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,D12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175093,Chionoecetes bairdi,1,96.1,17.6,4,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,E12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175094,Chionoecetes bairdi,1,101.9,19.7,4,NA,NA,NA,0.10 mL bld,NA,1,2017,2,EBS,SAP,,50,F12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175095,Chionoecetes bairdi,1,98.8,17.8,4,NA,NA,NA,,NA,0,2017,2,EBS,SAP,,50,G12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175096,Chionoecetes bairdi,2,64.7,NA,2,0,0,0,0.10 mL bld,NA,0,2017,2,EBS,SAP,,50,H12,Blood,EtOH 100%,Available,201701_162_111,201701,162,111,0,1,,,,,,,
20175201,Chionoecetes bairdi,1,100.7,20.4,3,NA,NA,NA,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,A1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175202,Chionoecetes bairdi,1,81.7,13.9,4,NA,NA,NA,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,B1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175203,Chionoecetes bairdi,1,100.7,20.8,4,NA,NA,NA,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,C1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175204,Chionoecetes bairdi,1,100.2,18.3,4,NA,NA,NA,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,D1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175205,Chionoecetes bairdi,1,91.2,NA,4,NA,NA,NA,no chela data,NA,0,2017,2,EBS,SAP,,52,E1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175206,Chionoecetes bairdi,1,82.4,NA,2,NA,NA,NA,no chela data,NA,0,2017,2,EBS,SAP,,52,F1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175207,Chionoecetes bairdi,1,79.9,10.4,2,NA,NA,NA,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,G1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175208,Chionoecetes bairdi,2,62.8,NA,2,0,0,0,,NA,0,2017,2,EBS,SAP,,52,H1,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20175209,Chionoecetes bairdi,2,58.9,NA,2,0,0,0,0.10 mL bld,NA,0,2017,2,EBS,SAP,,52,A2,Blood,EtOH 100%,Available,201701_162_112,201701,162,112,0,1,,,,,,,
20171201,Chionoecetes bairdi,1,109.2,22.5,3,NA,NA,NA,"crab looked mature, took sample anyhow",NA,0,2017,3,EBS,SAP,,12,A1,Blood,EtOH 100%,Available,201701_94_67,201701,94,67,0,1,,,,,,,
20171202,Chionoecetes bairdi,1,110.1,23.9,3,NA,NA,NA,"crab looked mature, took sample anyhow",NA,0,2017,3,EBS,SAP,,12,B1,Blood,EtOH 100%,Available,201701_94_67,201701,94,67,0,1,,,,,,,
20171203,Chionoecetes bairdi,1,110.8,21.2,3,NA,NA,NA,"crab looked mature, took sample anyhow",NA,0,2017,3,EBS,SAP,,12,C1,Blood,EtOH 100%,Available,201701_94_67,201701,94,67,0,1,,,,,,,
20171204,Chionoecetes bairdi,1,109.3,22.2,3,NA,NA,NA,"crab looked mature, took sample anyhow",NA,0,2017,3,EBS,SAP,,12,D1,Blood,EtOH 100%,Available,201701_94_67,201701,94,67,0,1,,,,,,,
20171205,Chionoecetes bairdi,1,108.6,20.8,3,NA,NA,NA,"crab looked mature, took sample anyhow",NA,0,2017,3,EBS,SAP,,12,E1,Blood,EtOH 100%,Available,201701_94_67,201701,94,67,0,1,,,,,,,
20171206,Chionoecetes bairdi,1,104.8,20.5,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,F1,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171207,Chionoecetes bairdi,1,86.6,16.4,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,G1,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171208,Chionoecetes bairdi,1,108.8,23.6,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,H1,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171209,Chionoecetes bairdi,1,99.6,20.5,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,A2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171210,Chionoecetes bairdi,1,107.3,24,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,B2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171211,Chionoecetes bairdi,1,80.5,13.5,2,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,C2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171212,Chionoecetes bairdi,1,88.1,15.1,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,D2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171213,Chionoecetes bairdi,1,110.2,21.1,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,E2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171214,Chionoecetes bairdi,1,106.4,24.1,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,F2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171215,Chionoecetes bairdi,1,101.5,18.3,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,G2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171216,Chionoecetes bairdi,1,88.9,17.6,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,H2,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171217,Chionoecetes bairdi,1,104.9,20.3,3,NA,NA,NA,0.1 mL bld,NA,0,2017,3,EBS,SAP,,12,A3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171218,Chionoecetes bairdi,1,101.1,20.8,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,B3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171219,Chionoecetes bairdi,1,113.8,20.9,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,C3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171221,Chionoecetes bairdi,1,105.2,NA,3,NA,NA,NA,no chela,NA,0,2017,3,EBS,SAP,,12,E3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171222,Chionoecetes bairdi,1,102.1,20.5,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,F3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171223,Chionoecetes bairdi,1,107.8,21,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,G3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171224,Chionoecetes bairdi,2,29.7,NA,2,0,0,0,,NA,0,2017,3,EBS,SAP,,12,H3,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171225,Chionoecetes bairdi,2,28,NA,2,0,0,0,0.1 mL bld,NA,0,2017,3,EBS,SAP,,12,A4,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171226,Chionoecetes bairdi,2,29.2,NA,2,0,0,0,0.1 mL bld,NA,0,2017,3,EBS,SAP,,12,B4,Blood,EtOH 100%,Available,201701_94_69,201701,94,69,0,1,,,,,,,
20171227,Chionoecetes bairdi,1,107.4,23.7,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,C4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171228,Chionoecetes bairdi,1,112.4,23.3,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,D4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171229,Chionoecetes bairdi,1,104.2,23,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,E4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171230,Chionoecetes bairdi,1,108.6,24.3,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,F4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171231,Chionoecetes bairdi,1,107.3,22.2,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,G4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171232,Chionoecetes bairdi,1,103.1,19.7,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,H4,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171233,Chionoecetes bairdi,1,78.3,14.1,3,NA,NA,NA,0.1 mL bld,NA,0,2017,3,EBS,SAP,,12,A5,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171234,Chionoecetes bairdi,1,107.9,18.7,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,B5,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171235,Chionoecetes bairdi,1,51,6.3,2,NA,NA,NA,,NA,3,2017,3,EBS,SAP,,12,C5,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171236,Chionoecetes bairdi,1,50.3,6.1,2,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,D5,Blood,EtOH 100%,Available,201701_94_70,201701,94,70,0,1,,,,,,,
20171237,Chionoecetes bairdi,1,99.6,21.4,4,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,E5,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171238,Chionoecetes bairdi,1,111.9,25.4,4,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,F5,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171240,Chionoecetes bairdi,1,99.4,19.3,4,NA,NA,NA,,NA,3,2017,3,EBS,SAP,,12,H5,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171241,Chionoecetes bairdi,1,97.8,19.9,4,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,A6,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171242,Chionoecetes bairdi,1,108.9,19.5,4,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,B6,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171243,Chionoecetes bairdi,1,114.7,26.2,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,C6,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
20171244,Chionoecetes bairdi,1,94.4,16,3,NA,NA,NA,,NA,0,2017,3,EBS,SAP,,12,D6,Blood,EtOH 100%,Available,201701_94_80,201701,94,80,0,1,,,,,,,
